base_strc,alloy,conc,version,cation,cation_no,coordination_number,coordination_percent
InN,Y,0.167,v2,In,11,4,83.33
InN,Y,0.167,v2,In,12,4,83.33
InN,Y,0.167,v2,In,13,4,83.33
InN,Y,0.167,v2,In,14,4,83.33
InN,Y,0.167,v2,In,15,4,83.33
InN,Y,0.167,v2,In,16,4,83.33
InN,Y,0.167,v2,In,17,4,83.33
InN,Y,0.167,v2,In,18,4,83.33
InN,Y,0.167,v2,In,19,4,83.33
InN,Y,0.167,v2,In,20,4,83.33
InN,Y,0.167,v2,In,21,4,83.33
InN,Y,0.167,v2,In,22,4,83.33
InN,Y,0.167,v2,In,23,4,83.33
InN,Y,0.167,v2,In,24,4,83.33
InN,Y,0.167,v2,In,25,4,83.33
InN,Y,0.167,v2,In,26,4,83.33
InN,Y,0.167,v2,In,27,4,83.33
InN,Y,0.167,v2,In,28,4,83.33
InN,Y,0.167,v2,In,29,4,83.33
InN,Y,0.167,v2,In,30,4,83.33
InN,Y,0.167,v2,Y,31,4,16.67
InN,Y,0.167,v2,Y,32,4,16.67
InN,Y,0.167,v2,Y,33,4,16.67
InN,Y,0.167,v2,Y,34,4,16.67
InN,Y,0.167,v2,Y,35,4,16.67
InN,Y,0.167,v2,Y,36,4,16.67
InN,Y,0.167,v3,In,1,4,83.33
InN,Y,0.167,v3,In,2,4,83.33
InN,Y,0.167,v3,In,3,4,83.33
InN,Y,0.167,v3,In,4,4,83.33
InN,Y,0.167,v3,In,5,4,83.33
InN,Y,0.167,v3,In,6,4,83.33
InN,Y,0.167,v3,In,7,4,83.33
InN,Y,0.167,v3,In,8,4,83.33
InN,Y,0.167,v3,In,9,4,83.33
InN,Y,0.167,v3,In,10,4,83.33
InN,Y,0.167,v3,In,11,4,83.33
InN,Y,0.167,v3,In,12,4,83.33
InN,Y,0.167,v3,In,13,4,83.33
InN,Y,0.167,v3,In,14,4,83.33
InN,Y,0.167,v3,In,15,4,83.33
InN,Y,0.167,v3,In,16,4,83.33
InN,Y,0.167,v3,In,17,4,83.33
InN,Y,0.167,v3,In,18,4,83.33
InN,Y,0.167,v3,In,19,4,83.33
InN,Y,0.167,v3,In,20,4,83.33
InN,Y,0.167,v3,In,21,4,83.33
InN,Y,0.167,v3,In,22,4,83.33
InN,Y,0.167,v3,In,23,4,83.33
InN,Y,0.167,v3,In,24,4,83.33
InN,Y,0.167,v3,In,25,4,83.33
InN,Y,0.167,v3,In,26,4,83.33
InN,Y,0.167,v3,In,27,4,83.33
InN,Y,0.167,v3,In,28,4,83.33
InN,Y,0.167,v3,In,29,4,83.33
InN,Y,0.167,v3,In,30,4,83.33
InN,Y,0.167,v3,Y,31,4,16.67
InN,Y,0.167,v3,Y,32,4,16.67
InN,Y,0.167,v3,Y,33,4,16.67
InN,Y,0.167,v3,Y,34,4,16.67
InN,Y,0.167,v3,Y,35,4,16.67
InN,Y,0.167,v3,Y,36,4,16.67
InN,Y,0.222,v0,In,1,4,77.78
InN,Y,0.222,v0,In,2,4,77.78
InN,Y,0.222,v0,In,3,4,77.78
InN,Y,0.222,v0,In,4,4,77.78
InN,Y,0.222,v0,In,5,4,77.78
InN,Y,0.222,v0,In,6,4,77.78
InN,Y,0.222,v0,In,7,4,77.78
InN,Y,0.222,v0,In,8,4,77.78
InN,Y,0.222,v0,In,9,4,77.78
InN,Y,0.222,v0,In,10,4,77.78
InN,Y,0.222,v0,In,11,4,77.78
InN,Y,0.222,v0,In,12,4,77.78
InN,Y,0.222,v0,In,13,4,77.78
InN,Y,0.222,v0,In,14,4,77.78
InN,Y,0.222,v0,In,15,4,77.78
InN,Y,0.222,v0,In,16,4,77.78
InN,Y,0.222,v0,In,17,4,77.78
InN,Y,0.222,v0,In,18,4,77.78
InN,Y,0.222,v0,In,19,4,77.78
InN,Y,0.222,v0,In,20,4,77.78
InN,Y,0.222,v0,In,21,4,77.78
InN,Y,0.222,v0,In,22,4,77.78
InN,Y,0.222,v0,In,23,4,77.78
InN,Y,0.222,v0,In,24,4,77.78
InN,Y,0.222,v0,In,25,4,77.78
InN,Y,0.222,v0,In,26,4,77.78
